,Unnamed: 0,사업장명,업태구분명,상세영업상태명,도로명전체주소,진료과목내용명,소재지전화,병상수,의료인수,입원실수,총면적_scaler,경도,위도
5318,5318,소생한의원,한의원,영업중,"서울특별시 노원구 한글비석로 464, 2층 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",939-9975,0,1,0,0.0001942067735778,127.0636866169836,37.66453564937862
5319,5319,튼튼마디한의원,한의원,영업중,"서울특별시 노원구 노해로 456 (상계동, 동방빌딩)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-939-7888,0,1,0,0.0002641796750644,127.05575894215907,37.6535254769628
5320,5320,태릉본비뇨기과의원,의원,영업중,"서울특별시 노원구 동일로 1003, 3층 (공릉동)","내과, 외과, 정형외과, 성형외과, 마취통증의학과, 산부인과, 피부과, 비뇨의학과",960-8108,0,5,0,0.0001808881717021,127.07175838416808,37.61971087923804
5321,5321,위강한의원,한의원,영업중,"서울특별시 노원구 동일로 1393, 303호 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-935-5575,0,1,0,0.0001034064288288,127.05762493755572,37.65294148539128
5322,5322,중계튼튼의원,의원,영업중,"서울특별시 노원구 동일로207길 18, 206호 (중계동, 중계그린아파트 B상가 )","내과, 소아청소년과, 이비인후과",973-0173,0,1,0,0.0002811704840416,127.06039165205368,37.6443712726582
5323,5323,바른몸채담한의원,한의원,영업중,"서울특별시 노원구 동일로 1541, 210호 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-952-1082,0,2,0,0.0001735620271862,127.05413672744454,37.66585558730016
5324,5324,리라치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1636, 3층 (상계동)",치과,02-930-2421,0,1,0,0.0002290105274504,127.05272463160868,37.674402191799295
5325,5325,성모바른정형외과의원,의원,영업중,"서울특별시 노원구 동일로204가길 34, 씨앤미복합빌딩 309,310,311,312호 (중계동)","정형외과, 신경외과, 흉부외과, 마취통증의학과, 재활의학과, 가정의학과",02-2039-7975,0,1,0,0.0005353018312164,127.06534613940308,37.64074925355388
5326,5326,상계맑은내과의원,의원,영업중,"서울특별시 노원구 동일로 1366, 삼봉빌딩 5층 (상계동)","내과, 신경과, 소아청소년과, 이비인후과",02-930-7616,0,8,0,0.0004658770203419,127.0591080514957,37.65055679972839
5327,5327,연세바른치과의원,치과의원,영업중,"서울특별시 노원구 동일로192길 74, 우은빌딩 3층 501호 (공릉동)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",02-978-2275,0,1,0,0.0003379892108362,127.07410002228536,37.62711114156336
5328,5328,연세신통마취통증의학과의원,의원,영업중,"서울특별시 노원구 동일로192길 74, 우은빌딩 2층 401호 (공릉동)","정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과",02-978-7878,0,1,0,0.0003239398214777,127.07410002228536,37.62711114156336
5329,5329,이튼치과의원,치과의원,영업중,"서울특별시 노원구 중계로 225, 215호 (중계동, 청구상가)",치과,934-2872,0,1,0,0.0001657426011192,127.07144160797336,37.6498275486077
5330,5330,호수빈한의원,한의원,영업중,"서울특별시 노원구 동일로 1665, 301호 (상계동, 대은빌딩)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",02-938-7993,0,1,0,0.0003361257027549,127.05192003846592,37.67723954290473
5331,5331,코숨온누리한의원,한의원,영업중,"서울특별시 노원구 월계로45길 21, 202호 (월계동, 롯데캐슬루나상가동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-919-1934,0,1,0,0.000124197332717,127.0469021547498,37.6265471677602
5332,5332,고침한의원,한의원,영업중,"서울특별시 노원구 동일로 1393, 2층 (상계동, 일신프라자)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",29349900,0,2,0,0.0004925507634673,127.05762493755572,37.65294148539128
5333,5333,차앤박피부과의원,의원,영업중,"서울특별시 노원구 노해로 495 (상계동, 삼용빌딩)",피부과,933-0571,0,3,0,0.0005450213047388,127.0602426198136,37.6551171470221
5334,5334,덴타피아치과의원,치과의원,영업중,"서울특별시 노원구 한글비석로 250, 223호 (중계동)",치과,935-2226,0,1,0,0.0001963991360264,127.07411725731444,37.64998909132368
5335,5335,서울화이트치과의원,치과의원,영업중,"서울특별시 노원구 노해로 495, 4층 (상계동, 삼용빌딩)",치과,936-7528,0,2,0,0.0002958593124477,127.0602426198136,37.6551171470221
5336,5336,굿모닝소아청소년과의원,의원,영업중,"서울특별시 노원구 동일로204가길 12, 홈플러스 지하2층 (중계동)","내과, 소아청소년과, 안과, 이비인후과, 피부과",02-977-7530,0,2,0,0.0001152086466774,127.06571826380946,37.63991860211016
5337,5337,명한의원,한의원,영업중,"서울특별시 노원구 동일로 1099, 2층 (공릉동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-948-3686,0,1,0,0.0002438637830401,127.06864151801356,37.62791387381908
5338,5338,화인마취통증의학과의원,의원,영업중,서울특별시 노원구 노해로 482 (상계동),마취통증의학과,6269-2215,0,1,0,0.0004128949278324,127.05884204944437,37.6542266456466
5339,5339,고운결한의원,한의원,영업중,"서울특별시 노원구 동일로 1393, 일신프라자 403호 (상계동)","한방내과, 한방소아과, 한방안·이비인후·피부과, 사상체질과, 침구과",02-931-7533,0,1,0,0.0001465228903193,127.05762493755572,37.65294148539128
5340,5340,금문치과의원,치과의원,영업중,"서울특별시 노원구 노원로34길 116, 3층 (상계동)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과, 치과, 치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",739-1016,0,1,0,0.0001271387523356,127.06344283809872,37.664117859870174
5341,5341,포에버의원,의원,영업중,"서울특별시 노원구 동일로 1413, 2층 (상계동, 남성빌딩)","내과, 성형외과, 피부과",6959-5846,0,4,0,0.0004932815509502,127.05712681785532,37.65476572035089
5342,5342,영광한의원,한의원,영업중,"서울특별시 노원구 동일로 1390, 602동 2층 (상계동, 주공아파트)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",02-930-2347,0,1,0,0.0001928730864215,127.05864535178684,37.65254408035277
5343,5343,제일다온한의원,한의원,영업중,"서울특별시 노원구 동일로 1029, 2층 (공릉동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-979-3375,0,1,0,0.0002247171509884,127.07094918101394,37.62196367025796
5344,5344,플러스치과의원,치과의원,영업중,"서울특별시 노원구 한글비석로 261, 3층 (중계동, 국민은행)",치과,931-2804,0,1,0,0.0005338402562506,127.07348323429363,37.65091938663187
5345,5345,맑은머리신경과의원,의원,영업중,"서울특별시 노원구 동일로 1417, 삼양빌딩 3층 (상계동)","내과, 신경과, 마취통증의학과, 가정의학과",939-2075,0,1,0,0.0002551361799637,127.0570693073285,37.6550936658477
5346,5346,(의)새생명의료재단 서울새생명의원,의원,영업중,"서울특별시 노원구 노해로 456, 동방빌딩 2층 1,2호 (상계동)",내과,02-745-8661,0,28,0,0.00125682658276,127.05602412553893,37.653582318707215
5347,5347,마이스킨피부과의원,의원,영업중,"서울특별시 노원구 한글비석로 254, 205호 (중계동, 대명플라자)",피부과,938-0070,0,2,0,0.0002027204477534,127.07420021326176,37.650408270214655
5348,5348,백암한의원,한의원,영업중,"서울특별시 노원구 동일로 1677, 9층 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-3444-8349,0,1,0,0.0001929278954827,127.05205119755256,37.67819183640559
5349,5349,서울아이정신과의원,의원,영업중,"서울특별시 노원구 노해로 492, 401호 (상계동, 프린스빌딩)",정신건강의학과,02-932-7587,0,1,0,0.0001772159646006,127.05979840804414,37.654440828961945
5350,5350,서울에스엔재활의학과의원,의원,영업중,"서울특별시 노원구 한글비석로 250, 301호 (중계동)","정형외과, 신경외과, 재활의학과",937-3875,0,3,0,0.0007697384557272,127.07411725731444,37.64998909132368
5351,5351,서울정가정의학과의원,의원,영업중,"서울특별시 노원구 덕릉로73길 18, 4층 (중계동)","내과, 신경과, 정신건강의학과, 외과, 정형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과",937-4215,0,1,0,0.0005178908194365,127.06956676154888,37.65218292140295
5352,5352,다솜이비인후과의원,의원,영업중,"서울특별시 노원구 동일로 1677, 6층 (상계동)","내과, 정형외과, 성형외과, 소아청소년과, 이비인후과, 피부과, 가정의학과",02-937-5111,1,1,1,0.0002483581260599,127.05205119755256,37.67819183640559
5353,5353,연세스타일치과의원,치과의원,영업중,"서울특별시 노원구 화랑로 335, 2층 (월계동)",치과,02-909-2824,0,2,0,0.0003122106823773,127.0620884113861,37.615098629060505
5354,5354,서울열린치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1384, 6단지상가동 210,211호 (상계동, 상계주공6단지아파트)","치과, 치과보철과",02-951-2828,0,2,0,0.0003431229929035,127.05864535178684,37.65254408035277
5355,5355,예랑마취통증의학과의원,의원,영업중,"서울특별시 노원구 한글비석로 264, 307호 (중계동, 그랜드프라자)",마취통증의학과,939-0369,0,1,0,0.0001587270412835,127.07427326512888,37.650974952242805
5356,5356,드림이비인후과의원,의원,영업중,"서울특별시 노원구 월계로45길 21, 203호 (월계동, 롯데캐슬상가)",이비인후과,906-3313,0,1,0,0.0001013602238767,127.0469021547498,37.6265471677602
5357,5357,서울준치과의원,치과의원,영업중,"서울특별시 노원구 공릉로46길 13, 1,2층 (공릉동)","치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",29777582,0,2,0,0.0006645781369395,127.07667177793202,37.62739612783749
5358,5358,애플소아청소년과의원,의원,영업중,"서울특별시 노원구 동일로 1530, 3층 302호 (상계동, 다모아빌딩)","소아청소년과, 이비인후과",02-932-7579,0,1,0,0.0001486969830808,127.05517036134752,37.66507342016342
5359,5359,서울진피부과의원,의원,영업중,"서울특별시 노원구 동일로 1402 (상계동, 하나금융프라자)",피부과,931-7075,0,1,0,0.0003452240069169,127.05827841568028,37.65375209563277
5360,5360,서울수락치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1598, 2층 2호 (상계동, 부흥빌딩)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과, 치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",02-931-2777,0,2,0,0.000263814281323,127.05354452634244,37.67106108679701
5361,5361,서울이편한치과의원,치과의원,영업중,서울특별시 노원구 한글비석로 365 (중계동),"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과, 치과, 치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",937-7501,0,1,0,0.0005167763685251,127.07139346622338,37.65820876038626
5362,5362,김태영정신건강의학과의원,의원,영업중,"서울특별시 노원구 동일로 1382, 303호 (상계동)",정신건강의학과,937-0118,0,1,0,0.0001366572593002,127.05870096933928,37.65198168583404
5363,5363,서울하이안치과의원,치과의원,영업중,"서울특별시 노원구 노해로 490, 4층 (상계동, 길빌딩)",치과,02-939-2800,0,3,0,0.0005927965364327,127.05953670168762,37.65438188833829
5364,5364,인애한의원,한의원,영업중,"서울특별시 노원구 노해로 492, 5층 504,505호 (상계동, 프린스빌딩)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",938-1075,0,2,0,0.0002188708511253,127.05979840804414,37.654440828961945
5365,5365,노충희비뇨기과의원,의원,영업중,"서울특별시 노원구 동일로 1341, 3층 1,2호 (상계동, 장우빌딩)","내과, 피부과, 비뇨의학과",02-933-6133,0,2,0,0.000228151852158,127.05918165356326,37.64832573901617
5366,5366,연세거뜬정형외과의원,의원,영업중,"서울특별시 노원구 동일로 1077, 스테이션빌 빌딩 4층 (공릉동)","정형외과, 신경외과, 마취통증의학과, 재활의학과",975-1400,0,1,0,0.0004797071734556,127.06951558774745,37.626041176045526
5367,5367,서울더바른치과교정과치과의원,치과의원,영업중,"서울특별시 노원구 화랑로 325, 2층 (월계동, 우현빌딩)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",02-919-2828,0,2,0,0.0002734972154713,127.06116123856415,37.61490731052992
5368,5368,서울조은치과의원,치과의원,영업중,"서울특별시 노원구 노원로22길 71 (중계동, 건영3차아파트)","치과보철과, 소아치과, 치주과, 치과보존과, 예방치과",02-952-5564,0,1,0,0.0001183144934797,127.07140514291528,37.64858822505198
5369,5369,정정권치과의원,치과의원,영업중,서울특별시 노원구 중계로 201 (중계동),"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과, 치과, 치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",938-5538,0,1,0,0.000205643597685,127.0748803207526,37.65044904774387
5370,5370,선두외과의원,의원,영업중,"서울특별시 노원구 노해로 456, 4층 401호 (상계동, 동방빌딩)","내과, 외과",935-7535,20,3,7,0.001254031320638,127.05602412553893,37.653582318707215
5371,5371,경희백세한의원,한의원,영업중,"서울특별시 노원구 동일로 1370, 201호 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-930-0122,0,1,0,0.000101944853863,127.05899058794968,37.65092277304718
5372,5372,웃는아이치과의원,치과의원,영업중,"서울특별시 노원구 섬밭로 263, 4층 4호, 5호 (중계동, 롯데상가)",치과,948-7582,0,2,0,0.0001715523616082,127.05959787563248,37.63878555413264
5373,5373,함께걸음마을치과의원,치과의원,영업중,"서울특별시 노원구 상계로1길 14-11 (상계동, 하이웰빙상가)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",02-939-8070,0,1,0,0.0002502947128895,127.05898314212638,37.657003002807016
5374,5374,생기한의원,한의원,영업중,"서울특별시 노원구 노해로81길 5-6, 노원스퀘어 4층 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",02-931-4071,0,3,0,0.0003512530036507,127.05949654608254,37.65522905335258
5375,5375,동아의원,의원,영업중,"서울특별시 노원구 동일로197길 21, 3층 (공릉동, 우성빌딩)","내과, 이비인후과, 피부과, 비뇨의학과",962-9240,0,1,0,0.0001772525039747,127.0673322339622,37.62841464430085
5376,5376,이레한의원,한의원,영업중,서울특별시 노원구 덕릉로 669 (중계동),"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-935-9355,0,1,0,0.0001056901397128,127.07169180119814,37.65737908678555
5377,5377,더바른한의원,한의원,영업중,"서울특별시 노원구 한글비석로 253, 세신프라자빌딩 601호 (중계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-937-8888,0,1,0,0.0003029114116576,127.07346003442676,37.65042424238392
5378,5378,연세봄치과의원,치과의원,영업중,"서울특별시 노원구 섬밭로 139, 204,205호 (공릉동)",치과,971-2332,0,1,0,0.0001657426011192,127.06525500246308,37.62916295586555
5379,5379,키즈니치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1419, 502호 (상계동)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",02-952-2232,0,1,0,0.0001634406205481,127.05696096104204,37.65530666575815
5380,5380,경희비웰한의원,한의원,영업중,서울특별시 노원구 상계로1길 14-11 (상계동),"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",-11966,0,1,0,0.0001646098805208,127.05898314212638,37.657003002807016
5381,5381,재이한의원,한의원,영업중,"서울특별시 노원구 동일로 1345, 302호 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",937-8875,0,1,0,0.0001438737856938,127.0589892034166,37.648689627333205
5382,5382,서울제니스치과의원,치과의원,영업중,"서울특별시 노원구 노해로 501, 6층 601호 (상계동, 노원빌딩)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",6959-2333,0,1,0,0.0004321146386324,127.06066758091572,37.6552277225952
5383,5383,선이비인후과의원,의원,영업중,"서울특별시 노원구 동일로 1380, 상계동 국민은행 2층 (상계동)","소아청소년과, 이비인후과",931-3090,0,1,0,0.0001691042235405,127.05876706776004,37.65174648860012
5384,5384,비타민한의원,한의원,영업중,"서울특별시 노원구 상계로1길 14-11, 하이웰빙상가 4층 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-932-8875,0,1,0,0.0002470792479648,127.05898314212638,37.657003002807016
5385,5385,존스킨한의원,한의원,영업중,"서울특별시 노원구 노해로 501, 401호 (상계동, 노원빌딩)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-936-1075,0,1,0,0.0004321146386324,127.06066758091572,37.6552277225952
5386,5386,굳쎈정형외과의원,의원,영업중,"서울특별시 노원구 동일로 1673, 상계빌딩 (상계동)","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 이비인후과, 피부과, 재활의학과",02-2038-4987,17,4,5,0.001826420616611,127.05191800184778,37.67788683138136
5387,5387,고려가정의학과의원,의원,영업중,서울특별시 노원구 광운로 57 (월계동),"내과, 정형외과, 소아청소년과, 이비인후과, 피부과",909-1175,0,1,0,0.0002570544971063,127.05664158350112,37.62265312081524
5388,5388,서울뜻이룸치과의원,치과의원,영업중,"서울특별시 노원구 중계로 219, 2층 (중계동)",치과,952-1004,0,1,0,0.0002599776470378,127.0727798857952,37.65049267383702
5389,5389,베스트가정의학과의원,의원,영업중,"서울특별시 노원구 덕릉로 694, 2층 (중계동, 수암약국)","내과, 신경과, 정신건강의학과, 외과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 재활의학과, 가정의학과",02-936-0075,0,1,0,0.0002044926073994,127.07274790077796,37.65957047303065
5390,5390,경희백한의원,한의원,영업중,"서울특별시 노원구 공릉로34길 34, 2층 (공릉동, 서광빌딩)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-976-1075,0,1,0,0.0002258133322127,127.07813102745008,37.622967300854434
5391,5391,미래의원,의원,영업중,"서울특별시 노원구 초안산로5길 12, 월계프라자 (월계동)","내과, 외과, 정형외과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과",02-900-4255,0,1,0,0.0002401733062515,127.04876408069626,37.632553830370064
5392,5392,코리아정형외과의원,의원,영업중,"서울특별시 노원구 동일로 1370, 3층 (상계동, 현대프라자)","내과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 영상의학과, 재활의학과",935-4888,0,1,0,0.00044011676157,127.05899058794968,37.65092277304718
5393,5393,미앤미의원,의원,영업중,"서울특별시 노원구 동일로 1401, 6층 (상계동, 상아빌딩)","내과, 외과, 성형외과, 피부과, 비뇨의학과, 가정의학과",934-1111,0,1,0,0.0006494508360437,127.05744772624968,37.65356503151005
5394,5394,에비뉴여성의원,의원,영업중,"서울특별시 노원구 노해로 480, 6층 (상계동, 조광빌딩)","산부인과, 가정의학과",29360400,0,3,0,0.0004136257153153,127.05854953289496,37.654159953949055
5395,5395,삼성드림이비인후과의원,의원,영업중,"서울특별시 노원구 노해로 482, 4층 (상계동, 덕영빌딩)","성형외과, 이비인후과, 피부과",935-1365(5365),5,2,5,0.0005657208601916,127.05884204944437,37.6542266456466
5396,5396,노원연세성형외과의원,의원,영업중,서울특별시 노원구 노해로 480 (상계동),성형외과,02-945-8800,0,1,0,0.0003225513252602,127.05854953289496,37.654159953949055
5397,5397,연세주니어치과의원,치과의원,영업중,"서울특별시 노원구 노해로 485, 402호 (상계동, 금정빌딩)",치과,935-7544,0,2,0,0.0002034877746105,127.05904510640218,37.65487369046642
5398,5398,연세웰치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1678, 3층 (상계동, 새서울병원)","치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",02-930-2875,0,1,0,0.0003261321839264,127.0528077199015,37.67809817144861
5399,5399,후한의원,한의원,영업중,"서울특별시 노원구 상계로 55, 위성프라자 601호 (상계동)","한방내과, 한방부인과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-6959-2555,0,1,0,0.0003622878946423,127.0581508630498,37.65608874455141
5400,5400,제이스(J.S)비뇨기과의원,의원,영업중,서울특별시 노원구 노해로 482 (상계동),"성형외과, 피부과, 비뇨의학과",939-2500,0,1,0,0.0003258581386203,127.05884204944437,37.6542266456466
5401,5401,서울원플란트치과의원,치과의원,영업중,"서울특별시 노원구 노해로 521, 정일빌딩 8층 (상계동)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",02-935-2875,0,1,0,0.000539266353311,127.06300680408783,37.65574134483664
5402,5402,해맑은의원,의원,영업중,"서울특별시 노원구 동일로 1449, 지하1층 (상계동)","정형외과, 성형외과, 안과, 피부과, 가정의학과",02-938-7713,0,1,0,0.0002740453060834,127.05593417857848,37.657968864064514
5403,5403,온마들한의원,한의원,영업중,"서울특별시 노원구 동일로 1532, 거북빌딩 3층 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",02-933-7533,8,4,5,0.0003537011417184,127.05510836767846,37.66531167980173
5404,5404,신통방통마취통증의학과의원,의원,영업중,서울특별시 노원구 동일로 1402 (상계동),"내과, 정형외과, 신경외과, 마취통증의학과",932-9600,0,2,0,0.0004530882393913,127.05827841568028,37.65375209563277
5405,5405,경희김영환한의원,한의원,영업중,서울특별시 노원구 석계로9길 21 (월계동),"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",02-2246-1075,0,1,0,0.000111554709263,127.06021361826092,37.61707224401949
5406,5406,연세사랑니치과의원,치과의원,영업중,"서울특별시 노원구 동일로 1677, 5층 (상계동, 제성빌딩)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과, 치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",930-2825,0,1,0,0.0002483581260599,127.05205119755256,37.67819183640559
5407,5407,휴한의원,한의원,영업중,"서울특별시 노원구 노해로83길 4, 4층 (상계동, 은애경빌딩)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",02-934-9690,0,4,0,0.0002320250258173,127.0616458572572,37.655535541992776
5408,5408,중앙의원,의원,영업중,"서울특별시 노원구 월계로55길 4, 205호 (월계동, 사슴아파트)","내과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과",02-975-9860,0,1,0,0.0001155557707318,127.05802882176012,37.63256066913816
5409,5409,센트럴치과의원,치과의원,영업중,"서울특별시 노원구 동일로 986 (공릉동, 노원프레미어스엠코)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 예방치과",02-976-0030,0,1,0,0.0002320798348785,127.07299083709594,37.61833913965175
5410,5410,서울스카이정형외과의원,의원,영업중,"서울특별시 노원구 노해로 480, 3층 (상계동, 조광빌딩)","내과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 재활의학과, 가정의학과",02-2039-0911,0,4,0,0.0007274989392162,127.05854953289496,37.654159953949055
5411,5411,경희탑한의원,한의원,영업중,서울특별시 노원구 수락산로 222 (상계동),"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-935-0303,0,1,0,0.0004077794154522,127.05135260343012,37.67100733745857
5412,5412,태릉밝은안과의원,의원,영업중,"서울특별시 노원구 동일로 1005, 3,4층 (공릉동, 대정빌딩)",안과,02-977-8275,0,4,0,0.0008550213549804,127.07162000956602,37.6199278155125
5413,5413,중앙드림치과의원,치과의원,영업중,"서울특별시 노원구 동일로192길 20, 3층 (공릉동, 중앙외과의원)","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",02-971-2080,0,1,0,0.000303276805399,127.07137518178892,37.625870492658585
5414,5414,미소아이안과의원,의원,영업중,"서울특별시 노원구 한글비석로 383, 1층 200호 (중계동, 삼창타워프라자)",안과,02-6677-1001,0,1,0,0.0005038779694521,127.06977059178708,37.65897034810771
5415,5415,현담한의원,한의원,영업중,"서울특별시 노원구 동일로 1372 (상계동, 동보빌딩)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",02-951-9410,0,1,0,0.0002230728791519,127.05894208210744,37.65109879259023
5416,5416,진내과의원,의원,영업중,"서울특별시 노원구 동일로204가길 34, 306호 (중계동, 씨앤미복합빌딩)","내과, 소아청소년과, 이비인후과, 피부과, 가정의학과",02-949-8278,0,1,0,0.0001304455656957,127.06534613940308,37.64074925355388
5417,5417,365봄한의원,한의원,영업중,"서울특별시 노원구 동일로 1343, 동일프라자빌딩 201,202,203호 (상계동)","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",02-938-7575,13,3,8,0.0006641579341368,127.05909620227374,37.648492641760846
